1,0,1,0.9471,0,0,0,0.8561,0.002,0.004,1.8091,0,0,0,0,0,2
1,0,1,0.992,0,0,0,0.8648,0.002,0.003,1.861,0,0,0,0,0,2
1,0,1,1.0722,0,0,0,2.009,0.002,0.003,3.0876,0,0,0,0,0,2
